"","date","SUM","hr_cst","dust","site","chl","sal","temp","do_mgl","do_per","pH","secchi","amm","nn","orthop","sil","din","din_dip","tdn","don","doc","toc","tn","Type","copies_mL"
"760",2022-07-14,0.16,"13",0.04,"Blind Oso",37.88,30.65,29.2,5.18,81.5,8.52,0.25,1.06,0.13,1.66,66.61,1.183,0.713295146,56.7,55.53929327,702.5,1348.9,170.3,"Daily",85816.1827890985
"761",2022-07-14,0.16,"13",0.04,"Canals",7.18,42.31,31.5,2.11,36.4,7.75,1.1,2.75,0.2,0.14,144.29,2.956,21.26618705,56.2,53.21505296,654.4,763.9,72.9,"Daily",10762.0718976435
"762",2022-07-14,0.16,"13",0.04,"Gulf",4.6,36.41,27.8,6.46,100.8,7.79,0.5,1.87,0.13,0.33,0.15,2.0035,5.989536622,13,11.00269278,99.4,176.3,28.5,"Daily",97906.3926285433
"763",2022-07-14,0.16,"19",0.04,"Blind Oso",37.88,30.65,29.2,5.18,81.5,8.52,0.25,1.06,0.13,1.66,66.61,1.183,0.713295146,56.7,55.53929327,702.5,1348.9,170.3,"Daily",85816.1827890985
"764",2022-07-14,0.16,"19",0.04,"Canals",7.18,42.31,31.5,2.11,36.4,7.75,1.1,2.75,0.2,0.14,144.29,2.956,21.26618705,56.2,53.21505296,654.4,763.9,72.9,"Daily",10762.0718976435
"765",2022-07-14,0.16,"19",0.04,"Gulf",4.6,36.41,27.8,6.46,100.8,7.79,0.5,1.87,0.13,0.33,0.15,2.0035,5.989536622,13,11.00269278,99.4,176.3,28.5,"Daily",97906.3926285433
"766",2022-07-15,0.31,"01",0.04,"Blind Oso",59.56,24.9,28.1,7.65,112.6,8.96,0.25,0.69,6.68,0.57,72.85,7.3675,12.98237885,66.7,59.29644058,699,1493.1,211.3,"Daily",34585.6586619774
"767",2022-07-15,0.31,"01",0.04,"Canals",9.2,41.06,31.3,2.42,41.4,8.04,1.3,1.71,0.22,0.12,147.55,1.9265,16.05416667,57.7,55.76971379,647.9,738.7,69.9,"Daily",9155.12768381903
"768",2022-07-15,0.31,"01",0.04,"Gulf",5.32,35.25,27.3,5.95,91.5,8.08,0.4,2.24,0.17,0.43,2.44,2.4075,5.625,9.8,7.374271734,129.3,229.5,17,"Daily",110322.34486416
"769",2022-07-15,0.31,"07",0.05,"Blind Oso",59.56,24.9,28.1,7.65,112.6,8.96,0.25,0.69,6.68,0.57,72.85,7.3675,12.98237885,66.7,59.29644058,699,1493.1,211.3,"Daily",34585.6586619774
"770",2022-07-15,0.31,"07",0.05,"Canals",9.2,41.06,31.3,2.42,41.4,8.04,1.3,1.71,0.22,0.12,147.55,1.9265,16.05416667,57.7,55.76971379,647.9,738.7,69.9,"Daily",9155.12768381903
"771",2022-07-15,0.31,"07",0.05,"Gulf",5.32,35.25,27.3,5.95,91.5,8.08,0.4,2.24,0.17,0.43,2.44,2.4075,5.625,9.8,7.374271734,129.3,229.5,17,"Daily",110322.34486416
"772",2022-07-15,0.31,"13",0.08,"Blind Oso",59.56,24.9,28.1,7.65,112.6,8.96,0.25,0.69,6.68,0.57,72.85,7.3675,12.98237885,66.7,59.29644058,699,1493.1,211.3,"Daily",34585.6586619774
"773",2022-07-15,0.31,"13",0.08,"Canals",9.2,41.06,31.3,2.42,41.4,8.04,1.3,1.71,0.22,0.12,147.55,1.9265,16.05416667,57.7,55.76971379,647.9,738.7,69.9,"Daily",9155.12768381903
"774",2022-07-15,0.31,"13",0.08,"Gulf",5.32,35.25,27.3,5.95,91.5,8.08,0.4,2.24,0.17,0.43,2.44,2.4075,5.625,9.8,7.374271734,129.3,229.5,17,"Daily",110322.34486416
"775",2022-07-15,0.31,"19",0.14,"Blind Oso",59.56,24.9,28.1,7.65,112.6,8.96,0.25,0.69,6.68,0.57,72.85,7.3675,12.98237885,66.7,59.29644058,699,1493.1,211.3,"Daily",34585.6586619774
"776",2022-07-15,0.31,"19",0.14,"Canals",9.2,41.06,31.3,2.42,41.4,8.04,1.3,1.71,0.22,0.12,147.55,1.9265,16.05416667,57.7,55.76971379,647.9,738.7,69.9,"Daily",9155.12768381903
"777",2022-07-15,0.31,"19",0.14,"Gulf",5.32,35.25,27.3,5.95,91.5,8.08,0.4,2.24,0.17,0.43,2.44,2.4075,5.625,9.8,7.374271734,129.3,229.5,17,"Daily",110322.34486416
"778",2022-07-16,0.61,"01",0.17,"Blind Oso",27.64,23.95,27.9,9.44,137.3,8.87,0.15,1.73,0.2,0.09,143.71,1.929375,22.01854494,99.3,97.37681109,693.3,1460.6,265.7,"Daily",32447.2992140839
"779",2022-07-16,0.61,"01",0.17,"Canals",4.47,42.57,30.8,1.57,26.8,7.81,1.3,0.79,2.02,1.56,78,2.803125,1.796443163,56.5,53.66590024,583.2,670.3,69,"Daily",20656.1630844893
"780",2022-07-16,0.61,"01",0.17,"Gulf",3.69,36.29,26.7,6.04,98.3,7.83,0.3,1.53,0.19,0.44,2.16,1.72,3.939307186,12.4,10.64733388,108.1,244.4,28,"Daily",71864.4639987752
"781",2022-07-16,0.61,"07",0.18,"Blind Oso",27.64,23.95,27.9,9.44,137.3,8.87,0.15,1.73,0.2,0.09,143.71,1.929375,22.01854494,99.3,97.37681109,693.3,1460.6,265.7,"Daily",32447.2992140839
"782",2022-07-16,0.61,"07",0.18,"Canals",4.47,42.57,30.8,1.57,26.8,7.81,1.3,0.79,2.02,1.56,78,2.803125,1.796443163,56.5,53.66590024,583.2,670.3,69,"Daily",20656.1630844893
"783",2022-07-16,0.61,"07",0.18,"Gulf",3.69,36.29,26.7,6.04,98.3,7.83,0.3,1.53,0.19,0.44,2.16,1.72,3.939307186,12.4,10.64733388,108.1,244.4,28,"Daily",71864.4639987752
"784",2022-07-16,0.61,"13",0.12,"Blind Oso",27.64,23.95,27.9,9.44,137.3,8.87,0.15,1.73,0.2,0.09,143.71,1.929375,22.01854494,99.3,97.37681109,693.3,1460.6,265.7,"Daily",32447.2992140839
"785",2022-07-16,0.61,"13",0.12,"Canals",4.47,42.57,30.8,1.57,26.8,7.81,1.3,0.79,2.02,1.56,78,2.803125,1.796443163,56.5,53.66590024,583.2,670.3,69,"Daily",20656.1630844893
"786",2022-07-16,0.61,"13",0.12,"Gulf",3.69,36.29,26.7,6.04,98.3,7.83,0.3,1.53,0.19,0.44,2.16,1.72,3.939307186,12.4,10.64733388,108.1,244.4,28,"Daily",71864.4639987752
"787",2022-07-16,0.61,"19",0.14,"Blind Oso",27.64,23.95,27.9,9.44,137.3,8.87,0.15,1.73,0.2,0.09,143.71,1.929375,22.01854494,99.3,97.37681109,693.3,1460.6,265.7,"Daily",32447.2992140839
"788",2022-07-16,0.61,"19",0.14,"Canals",4.47,42.57,30.8,1.57,26.8,7.81,1.3,0.79,2.02,1.56,78,2.803125,1.796443163,56.5,53.66590024,583.2,670.3,69,"Daily",20656.1630844893
"789",2022-07-16,0.61,"19",0.14,"Gulf",3.69,36.29,26.7,6.04,98.3,7.83,0.3,1.53,0.19,0.44,2.16,1.72,3.939307186,12.4,10.64733388,108.1,244.4,28,"Daily",71864.4639987752
"790",2022-07-17,0.61,"01",0.14,"Blind Oso",39.48,21.9,28.1,9.22,125.9,8.3,0.2,1.1,52.2,6.75,105.32,53.3045,7.895793216,116.3,63.00292493,696.7,1601.1,313.4,"Daily",69064.509251122
"791",2022-07-17,0.61,"01",0.14,"Canals",9.99,43.14,31.1,3.07,52.3,7.82,1.1,1.13,0.16,0.05,147.64,1.296,27.28421053,59.1,57.82448271,653.9,734.1,75.7,"Daily",8376.50708050311
"792",2022-07-17,0.61,"01",0.14,"Gulf",4.75,36.73,27.3,5.95,92.6,7.78,0.3,1.07,0.16,0.48,8.84,1.2245,2.553701773,13.6,12.34411589,117.5,195.9,27.1,"Daily",69089.2704430611
"793",2022-07-17,0.61,"07",0.15,"Blind Oso",39.48,21.9,28.1,9.22,125.9,8.3,0.2,1.1,52.2,6.75,105.32,53.3045,7.895793216,116.3,63.00292493,696.7,1601.1,313.4,"Daily",69064.509251122
"794",2022-07-17,0.61,"07",0.15,"Canals",9.99,43.14,31.1,3.07,52.3,7.82,1.1,1.13,0.16,0.05,147.64,1.296,27.28421053,59.1,57.82448271,653.9,734.1,75.7,"Daily",8376.50708050311
"795",2022-07-17,0.61,"07",0.15,"Gulf",4.75,36.73,27.3,5.95,92.6,7.78,0.3,1.07,0.16,0.48,8.84,1.2245,2.553701773,13.6,12.34411589,117.5,195.9,27.1,"Daily",69089.2704430611
"796",2022-07-17,0.61,"13",0.17,"Blind Oso",39.48,21.9,28.1,9.22,125.9,8.3,0.2,1.1,52.2,6.75,105.32,53.3045,7.895793216,116.3,63.00292493,696.7,1601.1,313.4,"Daily",69064.509251122
"797",2022-07-17,0.61,"13",0.17,"Canals",9.99,43.14,31.1,3.07,52.3,7.82,1.1,1.13,0.16,0.05,147.64,1.296,27.28421053,59.1,57.82448271,653.9,734.1,75.7,"Daily",8376.50708050311
"798",2022-07-17,0.61,"13",0.17,"Gulf",4.75,36.73,27.3,5.95,92.6,7.78,0.3,1.07,0.16,0.48,8.84,1.2245,2.553701773,13.6,12.34411589,117.5,195.9,27.1,"Daily",69089.2704430611
"799",2022-07-17,0.61,"19",0.15,"Blind Oso",39.48,21.9,28.1,9.22,125.9,8.3,0.2,1.1,52.2,6.75,105.32,53.3045,7.895793216,116.3,63.00292493,696.7,1601.1,313.4,"Daily",69064.509251122
"800",2022-07-17,0.61,"19",0.15,"Canals",9.99,43.14,31.1,3.07,52.3,7.82,1.1,1.13,0.16,0.05,147.64,1.296,27.28421053,59.1,57.82448271,653.9,734.1,75.7,"Daily",8376.50708050311
"801",2022-07-17,0.61,"19",0.15,"Gulf",4.75,36.73,27.3,5.95,92.6,7.78,0.3,1.07,0.16,0.48,8.84,1.2245,2.553701773,13.6,12.34411589,117.5,195.9,27.1,"Daily",69089.2704430611
"802",2022-07-18,0.32,"01",0.13,"Blind Oso",96.4,23.87,29,9.07,132.9,9.18,0.2,0.69,0.17,3.47,70.92,0.86,0.248124639,98.3,97.41310816,1198.9,2076.6,312.8,"Daily",50214.0843588211
"803",2022-07-18,0.32,"01",0.13,"Canals",12.51,43.2,31.3,2.82,48.4,7.99,1.2,1.2,0.17,0.02,149.24,1.3635,58.0212766,62.7,61.34889875,654.1,788,84.3,"Daily",28784.5619007147
"804",2022-07-18,0.32,"01",0.13,"Gulf",5.77,36.79,28.1,5.82,90.6,7.6,0.3,1.57,0.24,0.58,14.57,1.8065,3.111972438,16,14.21498433,199.3,591.5,25.4,"Daily",149149.612298964
"805",2022-07-18,0.32,"07",0.1,"Blind Oso",96.4,23.87,29,9.07,132.9,9.18,0.2,0.69,0.17,3.47,70.92,0.86,0.248124639,98.3,97.41310816,1198.9,2076.6,312.8,"Daily",50214.0843588211
"806",2022-07-18,0.32,"07",0.1,"Canals",12.51,43.2,31.3,2.82,48.4,7.99,1.2,1.2,0.17,0.02,149.24,1.3635,58.0212766,62.7,61.34889875,654.1,788,84.3,"Daily",28784.5619007147
"807",2022-07-18,0.32,"07",0.1,"Gulf",5.77,36.79,28.1,5.82,90.6,7.6,0.3,1.57,0.24,0.58,14.57,1.8065,3.111972438,16,14.21498433,199.3,591.5,25.4,"Daily",149149.612298964
"808",2022-07-18,0.32,"13",0.05,"Blind Oso",96.4,23.87,29,9.07,132.9,9.18,0.2,0.69,0.17,3.47,70.92,0.86,0.248124639,98.3,97.41310816,1198.9,2076.6,312.8,"Daily",50214.0843588211
"809",2022-07-18,0.32,"13",0.05,"Canals",12.51,43.2,31.3,2.82,48.4,7.99,1.2,1.2,0.17,0.02,149.24,1.3635,58.0212766,62.7,61.34889875,654.1,788,84.3,"Daily",28784.5619007147
"810",2022-07-18,0.32,"13",0.05,"Gulf",5.77,36.79,28.1,5.82,90.6,7.6,0.3,1.57,0.24,0.58,14.57,1.8065,3.111972438,16,14.21498433,199.3,591.5,25.4,"Daily",149149.612298964
"811",2022-07-18,0.32,"19",0.04,"Blind Oso",96.4,23.87,29,9.07,132.9,9.18,0.2,0.69,0.17,3.47,70.92,0.86,0.248124639,98.3,97.41310816,1198.9,2076.6,312.8,"Daily",50214.0843588211
"812",2022-07-18,0.32,"19",0.04,"Canals",12.51,43.2,31.3,2.82,48.4,7.99,1.2,1.2,0.17,0.02,149.24,1.3635,58.0212766,62.7,61.34889875,654.1,788,84.3,"Daily",28784.5619007147
"813",2022-07-18,0.32,"19",0.04,"Gulf",5.77,36.79,28.1,5.82,90.6,7.6,0.3,1.57,0.24,0.58,14.57,1.8065,3.111972438,16,14.21498433,199.3,591.5,25.4,"Daily",149149.612298964
"814",2022-07-19,0.18,"01",0.04,"Blind Oso",84.26,20.06,28.1,8.15,118.2,8.97,0.2,0.52,33.36,9.24,92.57,33.8835,3.667243898,77.6,43.76089842,562.3,1562.9,262.5,"Daily",71334.2484223254
"815",2022-07-19,0.18,"01",0.04,"Canals",11.3,43.28,31.3,3.24,56.4,7.68,1.2,1.32,0.19,0.08,149.68,1.509,18.18072289,55.4,53.88198406,643.7,743,68.5,"Daily",28577.6044014392
"816",2022-07-19,0.18,"01",0.04,"Gulf",7.38,36.85,28.3,5.81,91.4,7.63,0.3,1.45,0.15,0.38,13.27,1.5985,4.256990679,10.2,8.585210982,96.1,160.3,17.6,"Daily",107384.117957655
"817",2022-07-19,0.18,"07",0.04,"Blind Oso",84.26,20.06,28.1,8.15,118.2,8.97,0.2,0.52,33.36,9.24,92.57,33.8835,3.667243898,77.6,43.76089842,562.3,1562.9,262.5,"Daily",71334.2484223254
"818",2022-07-19,0.18,"07",0.04,"Canals",11.3,43.28,31.3,3.24,56.4,7.68,1.2,1.32,0.19,0.08,149.68,1.509,18.18072289,55.4,53.88198406,643.7,743,68.5,"Daily",28577.6044014392
"819",2022-07-19,0.18,"07",0.04,"Gulf",7.38,36.85,28.3,5.81,91.4,7.63,0.3,1.45,0.15,0.38,13.27,1.5985,4.256990679,10.2,8.585210982,96.1,160.3,17.6,"Daily",107384.117957655
"820",2022-07-19,0.18,"13",0.05,"Blind Oso",84.26,20.06,28.1,8.15,118.2,8.97,0.2,0.52,33.36,9.24,92.57,33.8835,3.667243898,77.6,43.76089842,562.3,1562.9,262.5,"Daily",71334.2484223254
"821",2022-07-19,0.18,"13",0.05,"Canals",11.3,43.28,31.3,3.24,56.4,7.68,1.2,1.32,0.19,0.08,149.68,1.509,18.18072289,55.4,53.88198406,643.7,743,68.5,"Daily",28577.6044014392
"822",2022-07-19,0.18,"13",0.05,"Gulf",7.38,36.85,28.3,5.81,91.4,7.63,0.3,1.45,0.15,0.38,13.27,1.5985,4.256990679,10.2,8.585210982,96.1,160.3,17.6,"Daily",107384.117957655
"823",2022-07-19,0.18,"19",0.05,"Blind Oso",84.26,20.06,28.1,8.15,118.2,8.97,0.2,0.52,33.36,9.24,92.57,33.8835,3.667243898,77.6,43.76089842,562.3,1562.9,262.5,"Daily",71334.2484223254
"824",2022-07-19,0.18,"19",0.05,"Canals",11.3,43.28,31.3,3.24,56.4,7.68,1.2,1.32,0.19,0.08,149.68,1.509,18.18072289,55.4,53.88198406,643.7,743,68.5,"Daily",28577.6044014392
"825",2022-07-19,0.18,"19",0.05,"Gulf",7.38,36.85,28.3,5.81,91.4,7.63,0.3,1.45,0.15,0.38,13.27,1.5985,4.256990679,10.2,8.585210982,96.1,160.3,17.6,"Daily",107384.117957655
"826",2022-07-20,0.19,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",2022-07-20,0.19,"07",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",2022-07-20,0.19,"13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",2022-07-20,0.19,"19",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",2022-07-21,0.28,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",2022-07-21,0.28,"07",0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",2022-07-21,0.28,"13",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",2022-07-21,0.28,"19",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",2022-07-22,0.24,"01",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",2022-07-22,0.24,"07",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",2022-07-22,0.24,"13",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",2022-07-22,0.24,"19",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2022-07-23,0.16,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",2022-07-23,0.16,"07",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",2022-07-23,0.16,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",2022-07-23,0.16,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",2022-07-24,0.11,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",2022-07-24,0.11,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",2022-07-24,0.11,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2022-07-24,0.11,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",2022-07-25,0.12,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",2022-07-25,0.12,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2022-07-25,0.12,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",2022-07-25,0.12,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",2022-07-26,0.14,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",2022-07-26,0.14,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",2022-07-26,0.14,"13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853",2022-07-26,0.14,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",2022-07-27,0.19,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",2022-07-27,0.19,"07",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",2022-07-27,0.19,"13",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2022-07-27,0.19,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",2022-07-28,0.13,"01",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2022-07-28,0.13,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",2022-07-28,0.13,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",2022-07-28,0.13,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",2022-07-29,0.18,"01",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2022-07-29,0.18,"07",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",2022-07-29,0.18,"13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",2022-07-29,0.18,"19",0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",2022-07-30,0.34,"01",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",2022-07-30,0.34,"07",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",2022-07-30,0.34,"13",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",2022-07-30,0.34,"19",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",2022-07-31,0.29,"01",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",2022-07-31,0.29,"07",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",2022-07-31,0.29,"13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",2022-07-31,0.29,"19",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",2022-08-01,0.13,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",2022-08-01,0.13,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",2022-08-01,0.13,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",2022-08-01,0.13,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",2022-08-02,0.16,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",2022-08-02,0.16,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",2022-08-02,0.16,"13",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",2022-08-02,0.16,"19",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",2022-08-03,0.21,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",2022-08-03,0.21,"07",0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2022-08-03,0.21,"13",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",2022-08-03,0.21,"19",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2022-08-04,0.28,"01",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",2022-08-04,0.28,"07",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",2022-08-04,0.28,"13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",2022-08-04,0.28,"19",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2022-08-05,0.33,"01",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",2022-08-05,0.33,"07",0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2022-08-05,0.33,"13",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2022-08-05,0.33,"19",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",2022-08-06,0.3,"01",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2022-08-06,0.3,"07",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",2022-08-06,0.3,"13",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",2022-08-06,0.3,"19",0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",2022-08-07,0.21,"01",0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",2022-08-07,0.21,"07",0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
